,Ticker,Company,MS,MBI,MB,CNN,BS
72,ABBRF,AbraPlata Resource Corp,False,False,False,True,False
73,ABBV,AbbVie Inc,True,True,True,True,True
74,ABC,AmerisourceBergen Corp,True,True,True,True,True
75,ABCAF,Athabasca Minerals Inc,False,False,False,True,False
76,ABCB,Ameris Bancorp,False,True,True,True,True
77,ABCD,Cambium Learning Group Inc,False,True,True,False,False
78,ABCFF,Abacus Mining & Exploration Corp,False,False,False,True,False
79,ABCP,Ambase Corp,False,False,True,True,False
80,ABCR,ABC Records Management and Data Storage Inc,False,False,False,False,False
81,ABCZF,Abcam PLC,False,False,False,True,False
82,ABCZY,Abcam PLC,False,False,True,True,False
83,ABDC,Alcentra Capital Corp,False,True,True,False,False
84,ABDDF,AB Dynamics PLC,False,False,False,True,False
85,ABDNF,Aberdeen Asset Management PLC,False,False,False,False,False
86,ABDNY,Aberdeen Asset Management PLC,False,False,True,False,False
87,ABDR,Ambassador Food Services Corp,False,False,False,True,False
88,ABEC,Analytica Bio-Energy Corp,False,False,True,True,False
89,ABENU,Advanced BioEnergy LLC,False,False,False,True,False
90,ABEO,Abeona Therapeutics Inc,False,True,True,True,True
91,ABEPF,Vision Lithium Inc,False,False,False,True,False
92,ABETF,Volt Energy Corp,False,False,False,True,False
93,ABEV,Ambev SA,True,True,True,True,True
94,ABEYF,Abbey PLC,False,False,False,True,False
95,ABFOF,Abertis Infraestructuras SA,False,False,False,True,False
96,ABG,Asbury Automotive Group Inc,True,True,True,True,True
97,ABGBY,Abengoa SA,False,False,True,False,False
98,ABGLF,Acacia Mining PLC,False,False,True,True,False
99,ABGLY,Acacia Mining PLC,False,False,True,False,False
100,ABGOF,Abengoa SA,False,False,False,True,False
101,ABGOY,Abengoa SA,False,False,True,True,False
102,ABGSF,ABG Sundal Collier Holding ASA,False,False,False,True,False
103,ABHD,Abtech Holdings Inc,False,False,True,False,False
104,ABIL,,False,True,True,True,True
105,ABILF,Ability Inc,False,False,False,True,False
106,ABIO,ARCA biopharma Inc,False,True,True,True,False
107,ABKB,American Basketball Association Inc,False,False,False,True,False
108,ABKH,American Bank Holdings Inc,False,False,False,True,False
109,ABLGF,Alten,False,False,False,True,False
110,ABLT,American Biltrite Inc,False,False,False,True,False
111,ABLX,Ablynx NV,False,False,True,False,False
112,ABLYF,Ablynx NV,False,False,True,False,False
113,ABLZF,ABB Ltd,False,False,False,True,False
114,ABM,ABM Industries Inc,True,True,True,True,True
115,ABMBF,Abcourt Mines Inc,False,False,False,True,False
116,ABMC,American Bio Medica Corp,False,True,True,True,False
117,ABMD,Abiomed Inc,False,True,True,True,True
118,ABML,American Battery Metals Corporation,False,False,True,True,False
119,ABMMF,Prodigy Gold NL,False,False,False,False,False
120,ABMRF,ABN AMRO Bank NV,False,False,True,False,False
121,ABMT,Advanced BioMedical Technologies Inc,False,False,False,True,False
122,ABNAF,Aben Resources Ltd,False,False,True,True,False
123,ABNC,American Bancorp Inc,False,False,False,True,False
124,ABNK,AltaPacific Bancorp,False,False,True,False,False
125,ABNRY,ABN AMRO Bank NV,False,False,False,False,False
126,ABPTY,Arab Potash Co Ltd,False,False,False,False,False
127,ABQQ,AB International Group Corp,False,False,True,True,False
128,ABR,Arbor Realty Trust Inc,True,True,True,True,True
129,ABRTY,Abertis Infraestructuras SA,False,False,False,False,False
130,ABSCF,AB Science,False,False,True,True,False
131,ABSOF,ABS-CBN Holdings Corp,False,False,False,True,False
132,ABSSF,AirBoss of America Corp,False,False,True,True,False
133,ABSTF,Absolute Invest AG,False,False,False,False,False
134,ABT,Abbott Laboratories,True,True,True,True,True
135,ABTBF,AB Biotics,False,False,False,False,False
136,ABTI,Alterola Biotech Inc,False,False,False,True,False
137,ABTO,AB&T Financial Corp,False,False,False,True,False
138,ABTPF,Aubay,False,False,False,True,False
139,ABTX,Allegiance Bancshares Inc,False,True,True,True,True
140,ABTZY,Aboitiz Equity Ventures Inc,False,False,False,True,False
141,ABUS,Arbutus Biopharma Corp,False,True,True,True,True
142,ABVC,American BriVision Holding Corp,False,False,True,True,False
143,ABVN,ABV Consulting Inc,False,False,False,True,False
144,ABWAF,Aditya Birla Minerals Ltd,False,False,False,False,False
145,ABYB,Amboy Bancorp,False,False,False,False,False
146,ABZPF,Aboitiz Power Corp,False,False,False,True,False
147,ABZPY,Aboitiz Power Corp,False,False,False,True,False
148,AC,Associated Capital Group Inc,True,True,True,True,True
149,ACA,Arcosa Inc,True,True,True,True,False
150,ACAD,ACADIA Pharmaceuticals Inc,False,True,True,True,True
151,ACAM,Acamar Partners Acquisition Corp,False,True,False,True,False
152,ACAMU,,False,True,True,True,False
153,ACAN,Americann Inc,False,False,True,True,False
154,ACARQ,ActiveCare Inc,False,False,False,False,False
155,ACAS,American Capital Ltd,False,False,True,False,False
156,ACAT,Arctic Cat Inc,False,True,True,False,True
157,ACAVF,ACE Aviation Holdings Inc,False,False,False,True,False
158,ACAZF,Acadian Timber Corp,False,False,True,True,False
159,ACB,Aurora Cannabis Inc,True,True,True,True,True
160,ACBCQ,Albina Community Bancorp,False,False,False,True,False
161,ACBD,Annabidiol Corp,False,False,False,True,False
162,ACBI,Atlantic Capital Bancshares Inc,False,True,True,True,True
163,ACBK,American City Bank LA,False,False,False,False,False
164,ACBM,Acro Biomedical Co Ltd,False,False,False,True,False
165,ACC,American Campus Communities Inc,True,True,True,True,True
166,ACCA,Acacia Diversified Holdings Inc,False,False,True,True,False
167,ACCCF,Accton Technology Corp,False,False,False,False,False
168,ACCFF,Accord Financial Corp,False,False,False,True,False
169,ACCKF,Amica Mature Lifestyles Inc,False,False,False,False,False
170,ACCMF,AAC Clyde Space AB,False,False,False,True,False
171,ACCO,ACCO Brands Corp,True,True,True,True,True
172,ACCYY,Accor SA,False,False,True,True,False
173,ACDSF,Ascendas Real Estate Investment Trust,False,False,True,True,False
174,ACDVF,Air Canada,False,False,True,True,False
175,ACEHF,PT Ace Hardware Indonesia Tbk,False,False,False,True,False
176,ACEJF,ACEA SpA,False,False,False,True,False
177,ACEL,Accel Entertainment Inc,True,True,True,True,False
178,ACER,Acer Therapeutics Inc,False,True,True,True,True
179,ACERF,AM Gold Inc,False,False,False,False,False
180,ACETQ,Aceto Corp,False,False,False,False,False
181,ACEXF,Seven Aces Ltd,False,False,False,True,False
182,ACEYY,Acer Inc,False,False,False,True,False
183,ACEZ,Ariel Clean Energy Inc,False,False,False,True,False
184,ACFC,Atlantic Coast Financial Corp,False,True,True,False,True
185,ACFFF,Accordia Golf Trust,False,False,False,True,False
186,ACFL,AMC Financial Holdings Inc,False,False,False,True,False
187,ACFN,Acorn Energy Inc,False,True,True,True,False
188,ACGBF,Agricultural Bank of China Ltd,False,False,False,True,False
189,ACGBY,Agricultural Bank of China Ltd,False,False,True,True,False
190,ACGFF,Accordia Golf Co Ltd,False,False,False,False,False
191,ACGFY,Accordia Golf Co Ltd,False,False,False,False,False
192,ACGL,Arch Capital Group Ltd,False,True,True,True,True
193,ACGLO,,False,True,False,True,False
194,ACGLP,,False,True,False,True,False
195,ACGPF,Accell Group NV,False,False,False,True,False
196,ACGX,Alliance Creative Group Inc,False,False,False,True,False
197,ACGYF,Subsea 7 SA,False,False,False,True,False
198,ACH,Aluminum Corporation of China Ltd,True,True,True,True,True
199,ACHC,Acadia Healthcare Co Inc,False,True,True,True,True
200,ACHFF,Arch Biopartners Inc,False,False,False,True,False
201,ACHN,Achillion Pharmaceuticals Inc,False,True,True,False,True
202,ACHV,Achieve Life Sciences Inc,False,True,True,True,True
203,ACIA,Acacia Communications Inc,False,True,True,True,True
204,ACIU,AC Immune SA,False,True,True,True,True
205,ACIW,ACI Worldwide Inc,False,True,True,True,True
206,ACJJF,Acom Co Ltd,False,False,False,False,False
207,ACKAF,Arcelik AS,False,False,False,False,False
208,ACKAY,Arcelik AS,False,False,False,True,False
209,ACKBF,Bow Energy Ltd,False,False,False,False,False
210,ACKDF,Auckland International Airport Ltd,False,False,False,True,False
211,ACKRF,American Creek Resources Ltd,False,False,False,True,False
212,ACLD,Acquire Ltd,False,False,False,True,False
213,ACLLF,Atco Ltd,False,False,True,True,False
214,ACLS,Axcelis Technologies Inc,False,True,True,True,True
215,ACLTF,Atco Ltd,False,False,False,True,False
216,ACM,AECOM,True,True,True,True,True
217,ACMA,ACM Corp,False,False,False,True,False
218,ACMB,Agro Capital Management Corp,False,False,False,True,False
219,ACMC,American Church Mortgage Co,False,False,False,True,False
220,ACMDY,Atlas Consolidated Mining & Development Corp,False,False,False,True,False
221,ACME,ACME Communications Inc,False,False,False,False,False
222,ACMLF,Ascom Holding AG,False,False,False,True,False
223,ACMR,ACM Research Inc,False,True,True,True,False
224,ACMT,ACMAT Corp,False,False,False,True,False
225,ACMTA,ACMAT Corp,False,False,False,True,False
226,ACMUY,Acom Co Ltd,False,False,False,False,False
227,ACN,Accenture PLC,True,True,True,True,True
228,ACNB,ACNB Corp,False,True,True,True,True
229,ACNDF,Ascendas India Trust,False,False,False,True,False
230,ACNE,Alice Consolidated Mines Inc,False,False,False,True,False
231,ACNFF,Amsterdam Commodities NV,False,False,False,True,False
232,ACNNF,AusCann Group Holdings Ltd,False,False,False,True,False
233,ACNOF,Aerocrine AB,False,False,False,False,False
234,ACNXF,Aconex Ltd,False,False,False,False,False
235,ACOPF,The a2 Milk Co Ltd,False,False,False,True,False
236,ACOPY,The a2 Milk Co Ltd,False,False,False,True,False
